"barrel_bullet_land1","barrel_bullet_land2","wo","wv","coarse","same_shift_n","diff_shift_n","U","p_value","x","sameland","signif"
"3684","8-1-6","1-1-2",300,120,0.25,19,12,0.243332131696144,0.403874057393624,NA,FALSE,FALSE
"3685","8-1-6","6-2-5",300,120,0.25,11,20,0.28900298834567,0.386289545361756,NA,FALSE,FALSE
"3686","8-1-6","3-2-1",300,120,0.25,9,11,-1.1016189057765,0.864686307206371,NA,FALSE,FALSE
"3687","8-1-6","3-2-2",300,120,0.25,21,17,0.5724780279076,0.283499083607651,NA,FALSE,FALSE
"3688","8-1-6","5-2-3",300,120,0.25,17,18,-0.231034426694557,0.591355971604217,NA,FALSE,FALSE
"3689","8-1-6","10-1-6",300,120,0.25,21,9,0.475190963311491,0.317325433769397,NA,FALSE,FALSE
"3690","8-1-6","7-2-6",300,120,0.25,1,20,1.48630108292059,0.0685997502074812,NA,FALSE,FALSE
"3691","8-1-6","2-2-5",300,120,0.25,19,6,1.97248276522491,0.024277260934112,NA,FALSE,TRUE
"3692","8-1-6","10-2-3",300,120,0.25,18,5,1.63978318349985,0.050525127962705,NA,FALSE,FALSE
"3693","8-1-6","4-2-3",300,120,0.25,17,15,-0.28322059201851,0.611496127913238,NA,FALSE,FALSE
"3694","8-1-6","4-2-4",300,120,0.25,21,4,-0.444749589996661,0.671749636112329,NA,FALSE,FALSE
"3695","8-1-6","1-2-5",300,120,0.25,18,8,-2,0.977249868051821,NA,FALSE,FALSE
"3696","8-1-6","1-1-6",300,120,0.25,13,20,1.28953322082132,0.0986063873630687,NA,FALSE,FALSE
"3697","8-1-6","1-1-1",300,120,0.25,4,20,-2.78854800926934,0.997352755026767,NA,FALSE,FALSE
"3698","8-1-6","3-2-6",300,120,0.25,11,15,0.752548979356139,0.225860493358743,NA,FALSE,FALSE
"3699","8-1-6","6-2-3",300,120,0.25,12,10,0,0.5,NA,FALSE,FALSE
"3700","8-1-6","2-1-4",300,120,0.25,11,12,0.553911709406997,0.289819635540828,NA,FALSE,FALSE
"3701","8-1-6","9-1-5",300,120,0.25,22,1,0,0.5,NA,FALSE,FALSE
"3702","8-1-6","2-2-1",300,120,0.25,15,11,1.01204862740998,0.155757401778855,NA,FALSE,FALSE
"3703","8-1-6","7-2-4",300,120,0.25,13,21,-0.868243142124459,0.807369379454842,NA,FALSE,FALSE
"3704","8-1-6","9-2-4",300,120,0.25,13,7,-0.198107212937582,0.578519409214862,NA,FALSE,FALSE
"3705","8-1-6","6-1-3",300,120,0.25,17,5,-0.430903410708959,0.66673069830798,NA,FALSE,FALSE
"3706","8-1-6","3-1-6",300,120,0.25,5,20,0.543492976389406,0.29339521272272,NA,FALSE,FALSE
"3707","8-1-6","10-1-4",300,120,0.25,9,19,-1.00843388428373,0.843376893523327,NA,FALSE,FALSE
"3708","8-1-6","6-1-4",300,120,0.25,5,18,-0.149071198499986,0.559251273904493,NA,FALSE,FALSE
"3709","8-1-6","7-2-1",300,120,0.25,12,18,-1.31233464566864,0.905296376339862,NA,FALSE,FALSE
"3710","8-1-6","7-1-4",300,120,0.25,14,14,0.0918953601289539,0.463390588972562,NA,FALSE,FALSE
"3711","8-1-6","10-1-5",300,120,0.25,15,8,1.80739222823013,0.0353505724329916,NA,FALSE,TRUE
"3712","8-1-6","8-2-4",300,120,0.25,12,21,-1.49696237713024,0.932798476055764,NA,FALSE,FALSE
"3713",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"3714","8-1-6","2-2-4",300,120,0.25,21,6,0.758175396575746,0.224172994024277,NA,FALSE,FALSE
"3715","8-1-6","2-1-1",300,120,0.25,20,10,0.395947210557654,0.346071986064402,NA,FALSE,FALSE
"3716","8-1-6","5-2-1",300,120,0.25,20,15,0.733333333333334,0.231677574634798,NA,FALSE,FALSE
"3717","8-1-6","4-1-6",300,120,0.25,16,19,-0.364246398192887,0.642162988771657,NA,FALSE,FALSE
"3718","8-1-6","9-1-6",300,120,0.25,21,11,-0.694329650750885,0.756262249832945,NA,FALSE,FALSE
"3719","8-1-6","2-1-6",300,120,0.25,18,14,0.911684611677104,0.180967383460596,NA,FALSE,FALSE
"3720","8-1-6","2-1-5",300,120,0.25,15,12,0.536745040121693,0.295721869951012,NA,FALSE,FALSE
"3721","8-1-6","8-2-1",300,120,0.25,16,21,1.47153441476392,0.0705733237656527,NA,FALSE,FALSE
"3722","8-1-6","6-1-2",300,120,0.25,15,18,-0.216930457818656,0.585868729582344,NA,FALSE,FALSE
"3723","8-1-6","3-1-3",300,120,0.25,20,4,1.39427400463467,0.081617438878289,NA,FALSE,FALSE
"3724","8-1-6","8-2-6",300,120,0.25,20,14,-1.71464281994822,0.95679463351315,NA,FALSE,FALSE
"3725","8-1-6","3-1-4",300,120,0.25,10,10,0.604743156814764,0.272674834005562,NA,FALSE,FALSE
"3726","8-1-6","1-2-2",300,120,0.25,5,21,0.29277002188456,0.384848971890645,NA,FALSE,FALSE
"3727","8-1-6","4-2-6",300,120,0.25,19,16,-0.728492796385774,0.766844011630606,NA,FALSE,FALSE
"3728","8-1-6","4-1-5",300,120,0.25,17,5,-0.0391730373371781,0.515623784890477,NA,FALSE,FALSE
"3729","8-1-6","8-1-5",300,120,0.25,3,20,1.09544511501033,0.136660839146149,NA,FALSE,FALSE
"3730","8-1-6","4-2-2",300,120,0.25,20,2,-2.05574486659258,0.980096442599388,NA,FALSE,FALSE
"3731","8-1-6","1-2-3",300,120,0.25,7,14,1.79051303268718,0.0366857370062371,NA,FALSE,TRUE
"3732","8-1-6","5-2-6",300,120,0.25,19,14,0.91064761574007,0.18124053668684,NA,FALSE,FALSE
"3733","8-1-6","9-2-6",300,120,0.25,20,11,-1.19729809457492,0.884404806573729,NA,FALSE,FALSE
"3734","8-1-6","8-1-2",300,120,0.25,17,8,0.349531036821278,0.36334533716652,NA,FALSE,FALSE
"3735","8-1-6","1-2-6",300,120,0.25,21,0,NA,NA,NA,FALSE,NA
"3736","8-1-6","1-2-4",300,120,0.25,14,21,0.336717514850737,0.368164929344385,NA,FALSE,FALSE
"3737","8-1-6","5-1-6",300,120,0.25,4,21,-1.11187397499165,0.86690383008283,NA,FALSE,FALSE
"3738","7-2-5","8-2-2",300,120,0.25,3,10,-1.01418510567422,0.844752782841383,NA,FALSE,FALSE
"3739","7-2-5","6-1-5",300,120,0.25,9,9,2.34000716414824,0.00964168499313478,NA,FALSE,TRUE
"3740","7-2-5","6-1-1",300,120,0.25,2,7,-0.58554004376912,0.720907675288671,NA,FALSE,FALSE
"3741","7-2-5","7-1-5",300,120,0.25,8,9,0.577350269189626,0.281851430825387,NA,FALSE,FALSE
"3742","7-2-5","3-2-3",300,120,0.25,10,8,-0.177704663327728,0.570522538631259,NA,FALSE,FALSE
"3743","7-2-5","6-2-1",300,120,0.25,7,8,-0.347182537414707,0.635772905494668,NA,FALSE,FALSE
"3744","7-2-5","9-2-5",300,120,0.25,9,9,0.838870492807861,0.200770993807923,NA,FALSE,FALSE
"3745","7-2-5","9-1-3",300,120,0.25,7,9,0.0529256124024963,0.478895588622519,NA,FALSE,FALSE
"3746","7-2-5","7-1-3",300,120,0.25,10,7,2.83011021155075,0.00232659860450668,NA,TRUE,TRUE
"3747","7-2-5","9-2-1",300,120,0.25,10,9,-0.489897948556636,0.687896942616797,NA,FALSE,FALSE
"3748","7-2-5","3-2-4",300,120,0.25,10,10,1.28507920823137,0.0993823031866176,NA,FALSE,FALSE
"3749","7-2-5","5-2-5",300,120,0.25,10,10,-1.05830052442584,0.855040773028715,NA,FALSE,FALSE
"3750","7-2-5","9-1-1",300,120,0.25,10,1,-1.58113883008419,0.943076850996671,NA,FALSE,FALSE
"3751","7-2-5","5-2-4",300,120,0.25,10,7,-0.58554004376912,0.720907675288671,NA,FALSE,FALSE
"3752","7-2-5","5-1-5",300,120,0.25,9,9,0.132453235706504,0.447312904773364,NA,FALSE,FALSE
"3753","7-2-5","9-1-4",300,120,0.25,9,9,-0.485661864257183,0.686396536813994,NA,FALSE,FALSE
"3754","7-2-5","8-2-3",300,120,0.25,9,9,-0.0441510785688348,0.517608011179251,NA,FALSE,FALSE
"3755","7-2-5","8-1-1",300,120,0.25,9,9,-0.750568335670191,0.773543758287542,NA,FALSE,FALSE
"3756","7-2-5","10-2-4",300,120,0.25,7,9,1.4289915348674,0.0765033332481999,NA,FALSE,FALSE
"3757","7-2-5","10-1-2",300,120,0.25,10,10,-0.151185789203691,0.560085419994085,NA,FALSE,FALSE
"3758","7-2-5","7-1-2",300,120,0.25,9,9,0.750568335670191,0.226456241712458,NA,FALSE,FALSE
"3759","7-2-5","6-2-2",300,120,0.25,0,9,NA,NA,NA,FALSE,NA
"3760","7-2-5","9-1-2",300,120,0.25,9,9,0.485661864257183,0.313603463186006,NA,FALSE,FALSE
"3761","7-2-5","5-1-4",300,120,0.25,9,9,-0.0441510785688348,0.517608011179251,NA,FALSE,FALSE
"3762","7-2-5","4-2-5",300,120,0.25,9,8,0.288675134594813,0.386414996342224,NA,FALSE,FALSE
"3763","7-2-5","5-1-1",300,120,0.25,10,10,-0.680336051416609,0.751854148884454,NA,FALSE,FALSE
"3764","7-2-5","4-1-1",300,120,0.25,4,9,-1.38873014965883,0.917542588723349,NA,FALSE,FALSE
"3765","7-2-5","10-2-6",300,120,0.25,10,10,-0.529150262212918,0.701649391635322,NA,FALSE,FALSE
"3766","7-2-5","1-1-2",300,120,0.25,9,9,0.397359707119513,0.345551111922421,NA,FALSE,FALSE
"3767","7-2-5","6-2-5",300,120,0.25,1,8,0,0.5,NA,FALSE,FALSE
"3768","7-2-5","3-2-1",300,120,0.25,9,9,1.19207912135854,0.116615111391093,NA,FALSE,FALSE
"3769","7-2-5","3-2-2",300,120,0.25,9,9,0.838870492807861,0.200770993807923,NA,FALSE,FALSE
"3770","7-2-5","5-2-3",300,120,0.25,10,10,1.51185789203691,0.065285009057868,NA,FALSE,FALSE
"3771","7-2-5","10-1-6",300,120,0.25,9,2,-0.707106781186548,0.760249938906523,NA,FALSE,FALSE
"3772","7-2-5","7-2-6",300,120,0.25,4,7,0.566946709513841,0.285375194029087,NA,FALSE,FALSE
"3773","7-2-5","2-2-5",300,120,0.25,10,10,1.28507920823137,0.0993823031866176,NA,FALSE,FALSE
"3774","7-2-5","10-2-3",300,120,0.25,10,10,0.0755928946018455,0.469871494788537,NA,FALSE,FALSE
"3775","7-2-5","4-2-3",300,120,0.25,5,9,-1.26666666666667,0.897362748167864,NA,FALSE,FALSE
"3776","7-2-5","4-2-4",300,120,0.25,8,9,-0.288675134594813,0.613585003657776,NA,FALSE,FALSE
"3777","7-2-5","1-2-5",300,120,0.25,9,9,0.750568335670191,0.226456241712458,NA,FALSE,FALSE
"3778","7-2-5","1-1-6",300,120,0.25,7,10,0.390360029179413,0.348135170057011,NA,FALSE,FALSE
"3779","7-2-5","1-1-1",300,120,0.25,8,1,0.387298334620742,0.349267679151669,NA,FALSE,FALSE
"3780","7-2-5","3-2-6",300,120,0.25,9,9,-0.0441510785688348,0.517608011179251,NA,FALSE,FALSE
"3781","7-2-5","6-2-3",300,120,0.25,9,9,-3.0464244212496,0.998842096545055,NA,FALSE,FALSE
"3782","7-2-5","2-1-4",300,120,0.25,6,9,-0.824957911384306,0.795302256895041,NA,FALSE,FALSE
"3783","7-2-5","9-1-5",300,120,0.25,9,3,-1.01695035974625,0.845411477683544,NA,FALSE,FALSE
"3784","7-2-5","2-2-1",300,120,0.25,9,9,0.750568335670191,0.226456241712458,NA,FALSE,FALSE
"3785","7-2-5","7-2-4",300,120,0.25,9,9,-0.750568335670191,0.773543758287542,NA,FALSE,FALSE
"3786","7-2-5","9-2-4",300,120,0.25,7,6,1.14285714285714,0.126548954473558,NA,FALSE,FALSE
"3787","7-2-5","6-1-3",300,120,0.25,9,9,1.8984963784599,0.0288153621973843,NA,FALSE,TRUE
"3788","7-2-5","3-1-6",300,120,0.25,9,4,2.16024689946929,0.0153767806296373,NA,FALSE,TRUE
"3789","7-2-5","10-1-4",300,120,0.25,7,9,0.793884186037445,0.213631428372853,NA,FALSE,FALSE
"3790","7-2-5","6-1-4",300,120,0.25,9,9,-0.485661864257183,0.686396536813994,NA,FALSE,FALSE
"3791","7-2-5","7-2-1",300,120,0.25,9,9,-0.838870492807861,0.799229006192077,NA,FALSE,FALSE
"3792","7-2-5","7-1-4",300,120,0.25,4,7,0.377964473009227,0.352728493055637,NA,FALSE,FALSE
"3793","7-2-5","10-1-5",300,120,0.25,9,9,1.8984963784599,0.0288153621973843,NA,FALSE,TRUE
"3794","7-2-5","8-2-4",300,120,0.25,3,9,0.0924500327042048,0.463170244625576,NA,FALSE,FALSE
"3795",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"3796","7-2-5","2-2-4",300,120,0.25,1,9,-0.174077655955698,0.569097783475495,NA,FALSE,FALSE
"3797","7-2-5","2-1-1",300,120,0.25,9,9,-0.397359707119513,0.654448888077579,NA,FALSE,FALSE
"3798","7-2-5","5-2-1",300,120,0.25,10,6,-2.49470026491455,0.993696821636476,NA,FALSE,FALSE
"3799","7-2-5","4-1-6",300,120,0.25,9,9,0.485661864257183,0.313603463186006,NA,FALSE,FALSE
"3800","7-2-5","9-1-6",300,120,0.25,10,10,1.36067210283322,0.0868086672124717,NA,FALSE,FALSE
"3801","7-2-5","2-1-6",300,120,0.25,9,8,-1.34715062810913,0.911034137365873,NA,FALSE,FALSE
"3802","7-2-5","2-1-5",300,120,0.25,9,9,1.45698559277155,0.0725601786034684,NA,FALSE,FALSE
"3803","7-2-5","8-2-1",300,120,0.25,6,4,-0.852802865422442,0.803115682678504,NA,FALSE,FALSE
"3804","7-2-5","6-1-2",300,120,0.25,7,9,0.688032961232452,0.245716012455273,NA,FALSE,FALSE
"3805","7-2-5","3-1-3",300,120,0.25,8,9,0.481125224324688,0.315213750767945,NA,FALSE,FALSE
"3806","7-2-5","8-2-6",300,120,0.25,9,9,-0.573964021394852,0.717003925902106,NA,FALSE,FALSE
"3807","7-2-5","3-1-4",300,120,0.25,8,7,-0.810092587300982,0.79105651784125,NA,FALSE,FALSE
"3808","7-2-5","1-2-2",300,120,0.25,6,7,0.714285714285714,0.237525262026976,NA,FALSE,FALSE
"3809","7-2-5","4-2-6",300,120,0.25,9,9,-0.573964021394852,0.717003925902106,NA,FALSE,FALSE
"3810","7-2-5","4-1-5",300,120,0.25,9,6,0.235702260395516,0.406831857883396,NA,FALSE,FALSE
"3811","7-2-5","8-1-5",300,120,0.25,9,9,-0.838870492807861,0.799229006192077,NA,FALSE,FALSE
"3812","7-2-5","4-2-2",300,120,0.25,9,5,1.8,0.0359303191129259,NA,FALSE,TRUE
"3813","7-2-5","1-2-3",300,120,0.25,9,5,-1.26666666666667,0.897362748167864,NA,FALSE,FALSE
"3814","7-2-5","5-2-6",300,120,0.25,9,9,0.132453235706504,0.447312904773364,NA,FALSE,FALSE
"3815","7-2-5","9-2-6",300,120,0.25,4,9,-0.154303349962092,0.561314721967928,NA,FALSE,FALSE
"3816","7-2-5","8-1-2",300,120,0.25,9,9,0.0441510785688348,0.482391988820749,NA,FALSE,FALSE
"3817","7-2-5","1-2-6",300,120,0.25,9,9,0.573964021394852,0.282996074097894,NA,FALSE,FALSE
"3818","7-2-5","1-2-4",300,120,0.25,9,5,-0.866666666666666,0.806937662858093,NA,FALSE,FALSE
"3819","7-2-5","5-1-6",300,120,0.25,8,9,-0.962250448649376,0.832038093424132,NA,FALSE,FALSE
"3820","8-2-2","6-1-5",300,120,0.25,18,12,-1.52400152400229,0.936245834754709,NA,FALSE,FALSE
"3821","8-2-2","6-1-1",300,120,0.25,14,18,0.721750317577707,0.235223999968232,NA,FALSE,FALSE
"3822","8-2-2","7-1-5",300,120,0.25,16,10,0.948683298050514,0.171390855573956,NA,FALSE,FALSE
"3823","8-2-2","3-2-3",300,120,0.25,11,15,1.68674771234997,0.0458259367253502,NA,FALSE,TRUE
"3824","8-2-2","6-2-1",300,120,0.25,13,17,0.481295143676133,0.315153374037903,NA,FALSE,FALSE
"3825","8-2-2","9-2-5",300,120,0.25,20,1,-0.990867388613725,0.839124830880554,NA,FALSE,FALSE
"3826","8-2-2","9-1-3",300,120,0.25,8,12,-0.925820099772551,0.822730260113249,NA,FALSE,FALSE
"3827","8-2-2","7-1-3",300,120,0.25,14,5,1.11098411972706,0.133287592418965,NA,FALSE,FALSE
"3828","8-2-2","9-2-1",300,120,0.25,8,13,0.362103412188951,0.358637376937129,NA,FALSE,FALSE
"3829","8-2-2","3-2-4",300,120,0.25,10,17,0.401677156202747,0.343960819260619,NA,FALSE,FALSE
"3830","8-2-2","5-2-5",300,120,0.25,19,13,-2.01439428140129,0.978015922857989,NA,FALSE,FALSE
"3831","8-2-2","9-1-1",300,120,0.25,7,13,-0.118864327762549,0.547308578164854,NA,FALSE,FALSE
"3832","8-2-2","5-2-4",300,120,0.25,3,18,1.60806050441474,0.0539109640799841,NA,FALSE,FALSE
"3833","8-2-2","5-1-5",300,120,0.25,5,20,-0.0679366220486758,0.527081957047671,NA,FALSE,FALSE
"3834","8-2-2","9-1-4",300,120,0.25,16,11,-0.690849279707757,0.755169868491429,NA,FALSE,FALSE
"3835","8-2-2","8-2-3",300,120,0.25,0,21,NA,NA,NA,FALSE,NA
"3836","8-2-2","8-1-1",300,120,0.25,20,13,-0.957938964038696,0.830953231428784,NA,FALSE,FALSE
"3837","8-2-2","10-2-4",300,120,0.25,20,8,-0.305128576629365,0.619865886326516,NA,FALSE,FALSE
"3838","8-2-2","10-1-2",300,120,0.25,15,8,-0.839146391678274,0.799306417144117,NA,FALSE,FALSE
"3839","8-2-2","7-1-2",300,120,0.25,15,9,-0.327956636699969,0.628527775104242,NA,FALSE,FALSE
"3840","8-2-2","6-2-2",300,120,0.25,20,3,-0.912870929175277,0.819344785736911,NA,FALSE,FALSE
"3841","8-2-2","9-1-2",300,120,0.25,20,3,0.821583836257749,0.20565689588813,NA,FALSE,FALSE
"3842","8-2-2","5-1-4",300,120,0.25,19,13,-0.863311834886267,0.806016980531109,NA,FALSE,FALSE
"3843","8-2-2","4-2-5",300,120,0.25,8,21,1.36626010212795,0.0859286695313997,NA,FALSE,FALSE
"3844","8-2-2","5-1-1",300,120,0.25,7,18,1.39202332513825,0.0819576673991976,NA,FALSE,FALSE
"3845","8-2-2","4-1-1",300,120,0.25,10,9,1.14309521329882,0.126499530737342,NA,FALSE,FALSE
"3846","8-2-2","10-2-6",300,120,0.25,21,20,0.756378769888086,0.224711066488123,NA,FALSE,FALSE
"3847","8-2-2","1-1-2",300,120,0.25,21,0,NA,NA,NA,FALSE,NA
"3848","8-2-2","6-2-5",300,120,0.25,18,12,-2.03200203200305,0.978923274882147,NA,FALSE,FALSE
"3849","8-2-2","3-2-1",300,120,0.25,18,20,0.116941069240937,0.453453376428264,NA,FALSE,FALSE
"3850","8-2-2","3-2-2",300,120,0.25,11,15,1.47914799390689,0.0695503827200321,NA,FALSE,FALSE
"3851","8-2-2","5-2-3",300,120,0.25,14,20,-2.13455534728248,0.983601325932656,NA,FALSE,FALSE
"3852","8-2-2","10-1-6",300,120,0.25,2,21,1.63663417676994,0.0508534650155467,NA,FALSE,FALSE
"3853","8-2-2","7-2-6",300,120,0.25,14,8,0.819028359347922,0.206385116815216,NA,FALSE,FALSE
"3854","8-2-2","2-2-5",300,120,0.25,9,11,2.24122467037288,0.0125057627970196,NA,FALSE,TRUE
"3855","8-2-2","10-2-3",300,120,0.25,11,12,0,0.5,NA,FALSE,FALSE
"3856","8-2-2","4-2-3",300,120,0.25,10,17,0.45188680072809,0.325675266857767,NA,FALSE,FALSE
"3857","8-2-2","4-2-4",300,120,0.25,14,6,1.31965775814772,0.093474654741825,NA,FALSE,FALSE
"3858","8-2-2","1-2-5",300,120,0.25,19,0,NA,NA,NA,FALSE,NA
"3859","8-2-2","1-1-6",300,120,0.25,13,19,0.786573005118599,0.215765933486385,NA,FALSE,FALSE
"3860","8-2-2","1-1-1",300,120,0.25,16,10,0.790569415042095,0.214597650220175,NA,FALSE,FALSE
"3861","8-2-2","3-2-6",300,120,0.25,20,15,-0.4,0.655421741610324,NA,FALSE,FALSE
"3862","8-2-2","6-2-3",300,120,0.25,17,19,-1.34672037224666,0.910964845750196,NA,FALSE,FALSE
"3863","8-2-2","2-1-4",300,120,0.25,18,9,-0.25717224993682,0.601477097467454,NA,FALSE,FALSE
"3864","8-2-2","9-1-5",300,120,0.25,14,9,-1.51185789203691,0.934714990942132,NA,FALSE,FALSE
"3865","8-2-2","2-2-1",300,120,0.25,12,16,1.90337721631478,0.0284956708845324,NA,FALSE,TRUE
"3866","8-2-2","7-2-4",300,120,0.25,15,9,1.0434983894999,0.14835876316103,NA,FALSE,FALSE
"3867","8-2-2","9-2-4",300,120,0.25,7,12,-1.01418510567422,0.844752782841383,NA,FALSE,FALSE
"3868","8-2-2","6-1-3",300,120,0.25,18,15,-0.759256602365297,0.776150463767353,NA,FALSE,FALSE
"3869","8-2-2","3-1-6",300,120,0.25,17,4,-0.447811075519899,0.672855225250511,NA,FALSE,FALSE
"3870","8-2-2","10-1-4",300,120,0.25,16,15,1.62066730083629,0.0525445050216495,NA,FALSE,FALSE
"3871","8-2-2","6-1-4",300,120,0.25,14,17,-1.1511320697543,0.875161046843651,NA,FALSE,FALSE
"3872","8-2-2","7-2-1",300,120,0.25,6,13,1.31558702896054,0.0941563447444582,NA,FALSE,FALSE
"3873","8-2-2","7-1-4",300,120,0.25,21,2,-0.87287156094397,0.808633455557387,NA,FALSE,FALSE
"3874","8-2-2","10-1-5",300,120,0.25,14,7,2.01432716177307,0.0219875980307209,NA,FALSE,TRUE
"3875","8-2-2","8-2-4",300,120,0.25,11,14,-1.97081604522489,0.975627539630147,NA,FALSE,FALSE
"3876",NA,NA,300,120,0.25,NA,NA,NA,NA,NA,FALSE,NA
"3877","8-2-2","2-2-4",300,120,0.25,12,11,1.23091490979333,0.109177345282951,NA,FALSE,FALSE
"3878","8-2-2","2-1-1",300,120,0.25,16,13,-0.219264504826757,0.586777994916314,NA,FALSE,FALSE
"3879","8-2-2","5-2-1",300,120,0.25,21,9,-0.384678398871207,0.649762149419003,NA,FALSE,FALSE
"3880","8-2-2","4-1-6",300,120,0.25,12,16,2.18192022358036,0.0145577104977208,NA,FALSE,TRUE
"3881","8-2-2","9-1-6",300,120,0.25,6,15,0.0778498944161523,0.46897372842147,NA,FALSE,FALSE
"3882","8-2-2","2-1-6",300,120,0.25,20,11,-2.55974075391879,0.994762486394152,NA,FALSE,FALSE
"3883","8-2-2","2-1-5",300,120,0.25,21,10,-0.0845154254728517,0.533676680517062,NA,FALSE,FALSE
"3884","8-2-2","8-2-1",300,120,0.25,10,15,-0.221880078490092,0.587796380462275,NA,FALSE,FALSE
"3885","8-2-2","6-1-2",300,120,0.25,18,7,-0.544704779401922,0.707021711402674,NA,FALSE,FALSE
"3886","8-2-2","3-1-3",300,120,0.25,13,11,2.05674738123324,0.0198552659613427,NA,FALSE,TRUE
"3887","8-2-2","8-2-6",300,120,0.25,14,16,0.498846595926324,0.308943729332245,NA,FALSE,FALSE
"3888","8-2-2","3-1-4",300,120,0.25,10,14,1.40529610504589,0.0799666230472295,NA,FALSE,FALSE
"3889","8-2-2","1-2-2",300,120,0.25,21,2,0.327326835353989,0.371710348847626,NA,FALSE,FALSE
"3890","8-2-2","4-2-6",300,120,0.25,20,19,-1.09580539955058,0.863418027485946,NA,FALSE,FALSE
"3891","8-2-2","4-1-5",300,120,0.25,3,16,0.894427190999916,0.185546684761349,NA,FALSE,FALSE
"3892","8-2-2","8-1-5",300,120,0.25,14,9,0.755928946018454,0.224845898984445,NA,TRUE,FALSE
"3893","8-2-2","4-2-2",300,120,0.25,15,19,-1.54345574575293,0.938639881497509,NA,FALSE,FALSE
"3894","8-2-2","1-2-3",300,120,0.25,4,21,0.444749589996661,0.328250363887671,NA,FALSE,FALSE
"3895","8-2-2","5-2-6",300,120,0.25,21,8,2.63493019696104,0.00420772936900105,NA,FALSE,TRUE
"3896","8-2-2","9-2-6",300,120,0.25,8,12,0.077151674981046,0.469251442389236,NA,FALSE,FALSE
"3897","8-2-2","8-1-2",300,120,0.25,17,14,1.58776837207489,0.0561693629149115,NA,FALSE,FALSE
"3898","8-2-2","1-2-6",300,120,0.25,15,6,-1.24559831065844,0.893544048594248,NA,FALSE,FALSE
"3899","8-2-2","1-2-4",300,120,0.25,17,7,1.4925022697504,0.0677837613343392,NA,FALSE,FALSE
"3900","8-2-2","5-1-6",300,120,0.25,18,13,1.16092911508688,0.122835363719521,NA,FALSE,FALSE
"3901","6-1-5","6-1-1",300,120,0.25,21,10,1.69030850945703,0.0454844739876789,NA,FALSE,TRUE
"3902","6-1-5","7-1-5",300,120,0.25,17,4,1.43299544166368,0.0759295700024193,NA,FALSE,FALSE
"3903","6-1-5","3-2-3",300,120,0.25,13,7,-0.277350098112615,0.609244352500643,NA,FALSE,FALSE
"3904","6-1-5","6-2-1",300,120,0.25,20,9,1.69705627484771,0.0448430108851823,NA,FALSE,TRUE
"3905","6-1-5","9-2-5",300,120,0.25,18,6,0.8,0.211855398583397,NA,FALSE,FALSE
"3906","6-1-5","9-1-3",300,120,0.25,9,17,2.29061423645425,0.0109928674056654,NA,FALSE,TRUE
"3907","6-1-5","7-1-3",300,120,0.25,15,2,0.447213595499958,0.327360423009289,NA,FALSE,FALSE
"3908","6-1-5","9-2-1",300,120,0.25,20,15,-1.2,0.884930329778292,NA,FALSE,FALSE
"3909","6-1-5","3-2-4",300,120,0.25,3,17,1.00558663564743,0.157307227649994,NA,FALSE,FALSE
"3910","6-1-5","5-2-5",300,120,0.25,19,4,-0.892217816219194,0.813861902747911,NA,FALSE,FALSE
"3911","6-1-5","9-1-1",300,120,0.25,17,8,-1.10684828326738,0.865820235585374,NA,FALSE,FALSE
"3912","6-1-5","5-2-4",300,120,0.25,15,14,0.654653670707977,0.256345380130962,NA,FALSE,FALSE
"3913","6-1-5","5-1-5",300,120,0.25,20,7,-0.663940002206986,0.746635643863973,NA,FALSE,FALSE
"3914","6-1-5","9-1-4",300,120,0.25,12,19,0.567774973957669,0.285093887545174,NA,FALSE,FALSE
"3915","6-1-5","8-2-3",300,120,0.25,12,9,-1.20813739268179,0.886502790631,NA,FALSE,FALSE
"3916","6-1-5","8-1-1",300,120,0.25,20,11,0,0.5,NA,FALSE,FALSE
"3917","6-1-5","10-2-4",300,120,0.25,15,18,0,0.5,NA,FALSE,FALSE
"3918","6-1-5","10-1-2",300,120,0.25,10,16,0.52704627669473,0.299080726341764,NA,FALSE,FALSE
"3919","6-1-5","7-1-2",300,120,0.25,18,5,0.372677996249965,0.354694057507113,NA,FALSE,FALSE
"3920","6-1-5","6-2-2",300,120,0.25,12,9,-0.21320071635561,0.584414795229119,NA,FALSE,FALSE
"3921","6-1-5","9-1-2",300,120,0.25,19,8,-0.371695970837514,0.644940387384524,NA,FALSE,FALSE
"3922","6-1-5","5-1-4",300,120,0.25,20,9,1.4613540144522,0.0719591568326969,NA,FALSE,FALSE
"3923","6-1-5","4-2-5",300,120,0.25,19,20,-0.983415102160779,0.837298409759944,NA,FALSE,FALSE
"3924","6-1-5","5-1-1",300,120,0.25,14,6,-2.5568369064112,0.994718563556306,NA,FALSE,FALSE
"3925","6-1-5","4-1-1",300,120,0.25,19,19,-0.364934339621861,0.642419789930171,NA,FALSE,FALSE
"3926","6-1-5","10-2-6",300,120,0.25,14,13,-1.06757548933633,0.857143977571111,NA,FALSE,FALSE
"3927","6-1-5","1-1-2",300,120,0.25,16,7,0.200445931434318,0.420565920113114,NA,FALSE,FALSE
"3928","6-1-5","6-2-5",300,120,0.25,21,18,4.47931755006114,3.74410319914364e-06,NA,FALSE,TRUE
